0.0 100.0 100.0 500.0 200.0 300.0 500.0 800.0 500.0 1300.0 500.0 200.0 500.0 300.0 500.0 500.0 400.0 100.0 300.0 300.0
100.0 0.0 100.0 200.0 100.0 400.0 200.0 400.0 200.0 600.0 200.0 100.0 300.0 100.0 100.0 400.0 200.0 0.0 100.0 100.0
100.0 100.0 0.0 200.0 100.0 300.0 100.0 200.0 100.0 300.0 300.0 200.0 100.0 100.0 100.0 200.0 100.0 0.0 0.0 0.0
500.0 200.0 200.0 0.0 500.0 400.0 400.0 700.0 700.0 1200.0 1500.0 600.0 600.0 500.0 500.0 800.0 500.0 100.0 200.0 300.0
200.0 100.0 100.0 500.0 0.0 200.0 200.0 500.0 800.0 1000.0 500.0 200.0 200.0 100.0 200.0 500.0 200.0 0.0 100.0 100.0
300.0 400.0 300.0 400.0 200.0 0.0 400.0 800.0 400.0 800.0 400.0 200.0 200.0 100.0 200.0 900.0 500.0 100.0 200.0 300.0
500.0 200.0 100.0 400.0 200.0 400.0 0.0 1000.0 600.0 1900.0 500.0 700.0 400.0 200.0 500.0 1400.0 1000.0 200.0 400.0 500.0
800.0 400.0 200.0 700.0 500.0 800.0 1000.0 0.0 800.0 1600.0 800.0 600.0 600.0 400.0 600.0 2200.0 1400.0 300.0 700.0 900.0
500.0 200.0 100.0 700.0 800.0 400.0 600.0 800.0 0.0 2800.0 1400.0 600.0 600.0 600.0 1000.0 1400.0 900.0 200.0 400.0 600.0
1300.0 600.0 300.0 1200.0 1000.0 800.0 1900.0 1600.0 2800.0 0.0 3900.0 2000.0 1900.0 2100.0 4000.0 4400.0 3900.0 700.0 1800.0 2500.0
500.0 200.0 300.0 1400.0 500.0 400.0 500.0 800.0 1400.0 4000.0 0.0 1400.0 1000.0 1600.0 1400.0 1400.0 1000.0 200.0 400.0 600.0
200.0 100.0 200.0 600.0 200.0 200.0 700.0 600.0 600.0 2000.0 1400.0 0.0 1300.0 700.0 700.0 700.0 600.0 200.0 300.0 500.0
500.0 300.0 100.0 600.0 200.0 200.0 400.0 600.0 600.0 1900.0 1000.0 1300.0 0.0 600.0 700.0 600.0 500.0 100.0 300.0 600.0
300.0 100.0 100.0 500.0 100.0 100.0 200.0 400.0 600.0 2100.0 1600.0 700.0 600.0 0.0 1300.0 700.0 700.0 100.0 300.0 500.0
500.0 100.0 100.0 500.0 200.0 200.0 500.0 600.0 900.0 4000.0 1400.0 700.0 700.0 1300.0 0.0 1200.0 1500.0 200.0 800.0 1100.0
500.0 400.0 200.0 800.0 500.0 900.0 1400.0 2200.0 1400.0 4400.0 1400.0 700.0 600.0 700.0 1200.0 0.0 2800.0 500.0 1300.0 1600.0
400.0 200.0 100.0 500.0 200.0 500.0 1000.0 1400.0 900.0 3900.0 1000.0 600.0 500.0 700.0 1500.0 2800.0 0.0 600.0 1700.0 1700.0
100.0 0.0 0.0 100.0 0.0 100.0 200.0 300.0 200.0 700.0 100.0 200.0 100.0 100.0 200.0 500.0 600.0 0.0 300.0 400.0
300.0 100.0 0.0 200.0 100.0 200.0 400.0 700.0 400.0 1800.0 400.0 300.0 300.0 300.0 800.0 1300.0 1700.0 300.0 0.0 1200.0
300.0 100.0 0.0 300.0 100.0 300.0 500.0 900.0 600.0 2500.0 600.0 400.0 600.0 500.0 1100.0 1600.0 1700.0 400.0 1200.0 0.0
