306.82 77.00 297.00 209.00 110.00 0.00 128.28 66.00 128.28 171.82 247.19 325.01 521.78 345.41 296.18 132.00 198.00 171.82 275.00 429.00 442.88 358.30 399.95 477.20
431.39 180.41 412.32 325.76 229.69 128.28 0.00 110.00 220.00 229.69 325.76 412.32 545.36 381.37 303.45 128.28 171.82 66.00 236.18 379.30 424.46 352.17 421.17 483.25
329.63 143.00 304.24 219.17 128.28 66.00 110.00 0.00 110.00 128.28 219.17 304.24 469.02 295.57 236.18 66.00 132.00 128.28 209.00 363.00 379.30 296.18 345.41 418.87
235.41 180.41 198.30 118.98 66.00 128.28 220.00 110.00 0.00 66.00 118.98 198.30 408.34 231.26 209.00 128.28 171.82 229.69 236.18 379.30 363.00 275.00 292.28 376.26
280.44 236.18 228.89 165.00 132.00 171.82 229.69 128.28 66.00 0.00 99.00 187.00 350.97 173.92 143.00 110.00 128.28 220.00 180.41 316.72 297.00 209.00 231.26 313.06
226.77 295.57 158.64 132.00 165.00 247.19 325.76 219.17 118.98 99.00 0.00 88.00 309.76 143.00 173.92 209.00 219.17 319.00 253.24 363.17 313.06 231.26 209.00 297.00
209.00 363.17 132.00 158.64 228.89 325.01 412.32 304.24 198.30 187.00 88.00 0.00 297.00 167.91 235.41 297.00 304.24 407.00 329.63 420.02 350.97 280.44 226.77 309.76
506.00 586.72 429.00 437.93 467.98 521.78 545.36 469.02 408.34 350.97 309.76 297.00 0.00 177.37 242.25 420.02 376.26 503.84 334.55 297.00 187.00 206.67 124.45 88.00
362.83 409.37 288.74 275.00 292.28 345.41 381.37 295.57 231.26 173.92 143.00 167.91 177.37 0.00 99.00 253.24 222.73 349.58 209.00 259.61 183.08 118.98 66.00 154.00
398.59 368.79 332.56 292.28 275.00 296.18 303.45 236.18 209.00 143.00 173.92 235.41 242.25 99.00 0.00 180.41 134.27 262.39 110.00 189.25 154.00 66.00 118.98 183.08
363.17 209.00 325.01 247.19 171.82 132.00 128.28 66.00 128.28 110.00 209.00 297.00 420.02 253.24 180.41 0.00 66.00 110.00 143.00 297.00 316.72 236.18 295.57 363.17
404.76 275.00 356.95 287.90 226.50 198.00 171.82 132.00 171.82 128.28 219.17 304.24 376.26 222.73 134.27 66.00 0.00 128.28 77.00 231.00 255.85 180.41 253.24 311.52
457.53 236.18 427.87 345.23 256.56 171.82 66.00 128.28 229.69 220.00 319.00 407.00 503.84 349.58 262.39 110.00 128.28 0.00 180.41 316.72 369.61 303.45 381.37 435.86
460.56 352.00 404.76 345.41 296.18 275.00 236.18 209.00 236.18 180.41 253.24 329.63 334.55 209.00 110.00 143.00 77.00 180.41 0.00 154.00 189.25 128.28 219.17 259.61
586.72 506.00 521.78 477.20 442.88 429.00 379.30 363.00 379.30 316.72 363.17 420.02 297.00 259.61 189.25 297.00 231.00 316.72 154.00 0.00 110.00 140.87 226.77 209.00
539.45 517.82 467.98 440.27 429.00 442.88 424.46 379.30 363.00 297.00 313.06 350.97 187.00 183.08 154.00 316.72 255.85 369.61 189.25 110.00 0.00 88.00 132.46 99.00
457.92 432.23 388.91 355.08 341.00 358.30 352.17 296.18 275.00 209.00 231.26 280.44 206.67 118.98 66.00 236.18 180.41 303.45 128.28 140.87 88.00 0.00 99.00 132.46
427.16 467.34 352.17 341.00 355.08 399.95 421.17 345.41 292.28 231.26 209.00 226.77 124.45 66.00 118.98 295.57 253.24 381.37 219.17 226.77 132.46 99.00 0.00 88.00
513.59 547.46 437.93 429.00 440.27 477.20 483.25 418.87 376.26 313.06 297.00 309.76 88.00 154.00 183.08 363.17 311.52 435.86 259.61 209.00 99.00 132.46 88.00 0.00
0.00 324.00 84.00 127.56 220.62 334.71 470.61 359.60 256.81 305.94 247.39 228.00 552.00 395.82 434.82 396.18 441.56 499.12 502.43 640.06 588.49 499.55 465.99 560.28
324.00 0.00 334.71 242.98 146.48 84.00 196.81 156.00 196.81 257.65 322.44 396.18 640.06 446.59 402.31 228.00 300.00 257.65 384.00 552.00 564.89 471.52 509.82 597.23
84.00 334.71 0.00 96.00 204.00 324.00 449.80 331.90 216.33 249.70 173.07 144.00 468.00 314.99 362.79 354.56 389.40 466.77 441.56 569.21 510.53 424.26 384.19 477.74
127.56 242.98 96.00 0.00 108.00 228.00 355.37 239.10 129.80 180.00 144.00 173.07 477.74 300.00 318.85 269.67 314.07 376.62 376.81 520.58 480.30 387.36 372.00 468.00
220.62 146.48 204.00 108.00 0.00 120.00 250.57 139.94 72.00 144.00 180.00 249.70 510.53 318.85 300.00 187.44 247.09 279.89 323.11 483.14 468.00 372.00 387.36 480.30
334.71 84.00 324.00 228.00 120.00 0.00 139.94 72.00 139.94 187.44 269.67 354.56 569.21 376.81 323.11 144.00 216.00 187.44 300.00 468.00 483.14 390.87 436.31 520.58
470.61 196.81 449.80 355.37 250.57 139.94 0.00 120.00 240.00 250.57 355.37 449.80 594.94 416.04 331.03 139.94 187.44 72.00 257.65 413.78 463.05 384.19 459.46 527.18
359.60 156.00 331.90 239.10 139.94 72.00 120.00 0.00 120.00 139.94 239.10 331.90 511.66 322.44 257.65 72.00 144.00 139.94 228.00 396.00 413.78 323.11 376.81 456.95
256.81 196.81 216.33 129.80 72.00 139.94 240.00 120.00 0.00 72.00 129.80 216.33 445.46 252.28 228.00 139.94 187.44 250.57 257.65 413.78 396.00 300.00 318.85 410.46
305.94 257.65 249.70 180.00 144.00 187.44 250.57 139.94 72.00 0.00 108.00 204.00 382.87 189.74 156.00 120.00 139.94 240.00 196.81 345.51 324.00 228.00 252.28 341.52
247.39 322.44 173.07 144.00 180.00 269.67 355.37 239.10 129.80 108.00 0.00 96.00 337.92 156.00 189.74 228.00 239.10 348.00 276.26 396.18 341.52 252.28 228.00 324.00
228.00 396.18 144.00 173.07 249.70 354.56 449.80 331.90 216.33 204.00 96.00 0.00 324.00 183.17 256.81 324.00 331.90 444.00 359.60 458.20 382.87 305.94 247.39 337.92
552.00 640.06 468.00 477.74 510.53 569.21 594.94 511.66 445.46 382.87 337.92 324.00 0.00 193.49 264.27 458.20 410.46 549.65 364.97 324.00 204.00 225.46 135.76 96.00
395.82 446.59 314.99 300.00 318.85 376.81 416.04 322.44 252.28 189.74 156.00 183.17 193.49 0.00 108.00 276.26 242.98 381.36 228.00 283.21 199.72 129.80 72.00 168.00
434.82 402.31 362.79 318.85 300.00 323.11 331.03 257.65 228.00 156.00 189.74 256.81 264.27 108.00 0.00 196.81 146.48 286.24 120.00 206.46 168.00 72.00 129.80 199.72
396.18 228.00 354.56 269.67 187.44 144.00 139.94 72.00 139.94 120.00 228.00 324.00 458.20 276.26 196.81 0.00 72.00 120.00 156.00 324.00 345.51 257.65 322.44 396.18
441.56 300.00 389.40 314.07 247.09 216.00 187.44 144.00 187.44 139.94 239.10 331.90 410.46 242.98 146.48 72.00 0.00 139.94 84.00 252.00 279.11 196.81 276.26 339.84
499.12 257.65 466.77 376.62 279.89 187.44 72.00 139.94 250.57 240.00 348.00 444.00 549.65 381.36 286.24 120.00 139.94 0.00 196.81 345.51 403.21 331.03 416.04 475.48
502.43 384.00 441.56 376.81 323.11 300.00 257.65 228.00 257.65 196.81 276.26 359.60 364.97 228.00 120.00 156.00 84.00 196.81 0.00 168.00 206.46 139.94 239.10 283.21
640.06 552.00 569.21 520.58 483.14 468.00 413.78 396.00 413.78 345.51 396.18 458.20 324.00 283.21 206.46 324.00 252.00 345.51 168.00 0.00 120.00 153.67 247.39 228.00
588.49 564.89 510.53 480.30 468.00 483.14 463.05 413.78 396.00 324.00 341.52 382.87 204.00 199.72 168.00 345.51 279.11 403.21 206.46 120.00 0.00 96.00 144.50 108.00
499.55 471.52 424.26 387.36 372.00 390.87 384.19 323.11 300.00 228.00 252.28 305.94 225.46 129.80 72.00 257.65 196.81 331.03 139.94 153.67 96.00 0.00 108.00 144.50
465.99 509.82 384.19 372.00 387.36 436.31 459.46 376.81 318.85 252.28 228.00 247.39 135.76 72.00 129.80 322.44 276.26 416.04 239.10 247.39 144.50 108.00 0.00 96.00
560.28 597.23 477.74 468.00 480.30 520.58 527.18 456.95 410.46 341.52 324.00 337.92 96.00 168.00 199.72 396.18 339.84 475.48 283.21 228.00 108.00 144.50 96.00 0.00
# t #
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
# Limite de pedágios #
138
# u #
0 25900.20064 23403.47319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25900.20064 0 0 0 0 4958.180928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23403.47319 0 0 17110.52372 0 0 0 0 0 0 0 23403.47319 0 0 0 0 0 0 0 0 0 0 0 0
0 0 17110.52372 0 17782.7941 0 0 0 0 0 4908.82673 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 17782.7941 0 4947.995469 0 0 10000.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4958.180928 0 0 4947.995469 0 0 4898.587646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 7841.81131 0 0 0 0 0 0 0 0 0 23403.47319 0 0 0 0 0 0
0 0 0 0 0 4898.587646 7841.81131 0 5050.193156 0 0 0 0 0 0 5045.822583 0 0 0 0 0 0 0 0
0 0 0 0 10000.0 0 0 5050.193156 0 13915.78842 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 13915.78842 0 10000.0 0 0 0 13512.00155 4854.917717 4993.510694 0 0 0 0 0 0 0
0 0 0 4908.82673 0 0 0 0 0 10000.0 0 4908.82673 0 4876.508287 0 0 0 0 0 0 0 0 0 0
0 0 23403.47319 0 0 0 0 0 0 0 4908.82673 0 25900.20064 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 25900.20064 0 0 0 0 0 0 0 0 0 0 0 5091.256152
0 0 0 0 0 0 0 0 0 0 4876.508287 0 0 0 5127.526119 0 0 0 0 0 0 0 4924.790605 0
0 0 0 0 0 0 0 0 0 13512.00155 0 0 0 5127.526119 0 0 0 0 14564.75315 0 0 9599.180565 0 0
0 0 0 0 0 0 0 5045.822583 0 4854.917717 0 0 0 0 0 0 5229.910063 19679.89671 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 4993.510694 0 0 0 0 0 5229.910063 0 0 4823.950831 0 0 0 0 0
0 0 0 0 0 0 23403.47319 0 0 0 0 0 0 0 0 19679.89671 0 0 0 23403.47319 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 14564.75315 0 4823.950831 0 0 5002.607563 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23403.47319 5002.607563 0 5059.91234 5075.697193 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5059.91234 0 5229.910063 0 4885.357564
0 0 0 0 0 0 0 0 0 0 0 0 0 0 9599.180565 0 0 0 0 5075.697193 5229.910063 0 5000.0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 4924.790605 0 0 0 0 0 0 0 5000.0 0 5078.508436
0 0 0 0 0 0 0 0 0 0 0 0 5091.256152 0 0 0 0 0 0 0 4885.357564 0 5078.508436 0
# Demanda #
0.0 100.0 100.0 500.0 200.0 300.0 500.0 800.0 500.0 1300.0 500.0 200.0 500.0 300.0 500.0 500.0 400.0 100.0 300.0 300.0 100.0 400.0 300.0 100.0
100.0 0.0 100.0 200.0 100.0 400.0 200.0 400.0 200.0 600.0 200.0 100.0 300.0 100.0 100.0 400.0 200.0 0.0 100.0 100.0 0.0 100.0 0.0 0.0
100.0 100.0 0.0 200.0 100.0 300.0 100.0 200.0 100.0 300.0 300.0 200.0 100.0 100.0 100.0 200.0 100.0 0.0 0.0 0.0 0.0 100.0 100.0 0.0
500.0 200.0 200.0 0.0 500.0 400.0 400.0 700.0 700.0 1200.0 1500.0 600.0 600.0 500.0 500.0 800.0 500.0 100.0 200.0 300.0 200.0 400.0 500.0 200.0
200.0 100.0 100.0 500.0 0.0 200.0 200.0 500.0 800.0 1000.0 500.0 200.0 200.0 100.0 200.0 500.0 200.0 0.0 100.0 100.0 100.0 200.0 100.0 0.0
300.0 400.0 300.0 400.0 200.0 0.0 400.0 800.0 400.0 800.0 400.0 200.0 200.0 100.0 200.0 900.0 500.0 100.0 200.0 300.0 100.0 200.0 100.0 100.0
500.0 200.0 100.0 400.0 200.0 400.0 0.0 1000.0 600.0 1900.0 500.0 700.0 400.0 200.0 500.0 1400.0 1000.0 200.0 400.0 500.0 200.0 500.0 200.0 100.0
800.0 400.0 200.0 700.0 500.0 800.0 1000.0 0.0 800.0 1600.0 800.0 600.0 600.0 400.0 600.0 2200.0 1400.0 300.0 700.0 900.0 400.0 500.0 300.0 200.0
500.0 200.0 100.0 700.0 800.0 400.0 600.0 800.0 0.0 2800.0 1400.0 600.0 600.0 600.0 1000.0 1400.0 900.0 200.0 400.0 600.0 300.0 700.0 500.0 200.0
1300.0 600.0 300.0 1200.0 1000.0 800.0 1900.0 1600.0 2800.0 0.0 3900.0 2000.0 1900.0 2100.0 4000.0 4400.0 3900.0 700.0 1800.0 2500.0 1200.0 2600.0 1800.0 800.0
500.0 200.0 300.0 1400.0 500.0 400.0 500.0 800.0 1400.0 4000.0 0.0 1400.0 1000.0 1600.0 1400.0 1400.0 1000.0 200.0 400.0 600.0 400.0 1100.0 1300.0 600.0
200.0 100.0 200.0 600.0 200.0 200.0 700.0 600.0 600.0 2000.0 1400.0 0.0 1300.0 700.0 700.0 700.0 600.0 200.0 300.0 500.0 300.0 700.0 700.0 500.0
500.0 300.0 100.0 600.0 200.0 200.0 400.0 600.0 600.0 1900.0 1000.0 1300.0 0.0 600.0 700.0 600.0 500.0 100.0 300.0 600.0 600.0 1300.0 800.0 700.0
300.0 100.0 100.0 500.0 100.0 100.0 200.0 400.0 600.0 2100.0 1600.0 700.0 600.0 0.0 1300.0 700.0 700.0 100.0 300.0 500.0 400.0 1200.0 1100.0 400.0
500.0 100.0 100.0 500.0 200.0 200.0 500.0 600.0 900.0 4000.0 1400.0 700.0 700.0 1300.0 0.0 1200.0 1500.0 200.0 800.0 1100.0 800.0 2600.0 1000.0 400.0
500.0 400.0 200.0 800.0 500.0 900.0 1400.0 2200.0 1400.0 4400.0 1400.0 700.0 600.0 700.0 1200.0 0.0 2800.0 500.0 1300.0 1600.0 600.0 1200.0 500.0 300.0
400.0 200.0 100.0 500.0 200.0 500.0 1000.0 1400.0 900.0 3900.0 1000.0 600.0 500.0 700.0 1500.0 2800.0 0.0 600.0 1700.0 1700.0 600.0 1700.0 600.0 300.0
100.0 0.0 0.0 100.0 0.0 100.0 200.0 300.0 200.0 700.0 100.0 200.0 100.0 100.0 200.0 500.0 600.0 0.0 300.0 400.0 100.0 300.0 100.0 0.0
300.0 100.0 0.0 200.0 100.0 200.0 400.0 700.0 400.0 1800.0 400.0 300.0 300.0 300.0 800.0 1300.0 1700.0 300.0 0.0 1200.0 400.0 1200.0 300.0 100.0
300.0 100.0 0.0 300.0 100.0 300.0 500.0 900.0 600.0 2500.0 600.0 400.0 600.0 500.0 1100.0 1600.0 1700.0 400.0 1200.0 0.0 1200.0 2400.0 700.0 400.0
100.0 0.0 0.0 200.0 100.0 100.0 200.0 400.0 300.0 1200.0 400.0 300.0 600.0 400.0 800.0 600.0 600.0 100.0 400.0 1200.0 0.0 1800.0 700.0 500.0
